净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配,return,positive_comp,negative_comp,rolling_SR,drawdown_duration,drawdown_amount,alpha,beta,comp_1,Upside_Capture_mean,Downside_Capture_mean,Upside_Capture,Downside_Capture,vol,comp_vol
2023-08-22,0.89,3.453,1.02%,开放申购,开放赎回,,0.002613240418118501,0,0,-0.0673399345542929,0,0.0,-0.00011242649001487183,0.032862688587254385,0.6859999895095825,2.72,25.05,1.81,6.02,0.03265865486742292,0.207833579519757
2023-08-23,0.876,3.439,-1.57%,开放申购,开放赎回,,-0.0040544454097884985,0,0,-0.10463931801321183,0,0.0,-7.892351370627555e-05,0.03251705497262319,0.675000011920929,2.72,25.05,1.81,5.29,0.032347284347677654,0.20504060277067188
2023-08-24,0.88,3.443,0.46%,开放申购,开放赎回,,0.0011631288165163678,0,0,-0.09052399347807302,0,0.0,-0.00016450711457263763,0.029339556781824167,0.6890000104904175,2.72,25.05,1.02,6.14,0.032407830403551406,0.20829996337611553
2023-08-25,0.875,3.438,-0.57%,开放申购,开放赎回,,-0.001452221899506223,0,0,-0.09500567025088687,0,0.0,-0.0001477029851236271,0.030403362885999537,0.6859999895095825,2.72,25.05,1.34,6.14,0.03247090484505773,0.20797252754770662
2023-08-28,0.878,3.441,0.34%,开放申购,开放赎回,,0.0008726003490400203,0,0,-0.08118034388668391,0,0.0,-0.00015316198781536815,0.030955699727937568,0.6859999895095825,2.72,25.05,1.48,6.44,0.03249914912935636,0.20794000098423646
2023-08-29,0.899,3.462,2.39%,开放申购,开放赎回,,0.006102877070619073,0,0,-0.03079752554192173,0,0.0,-0.00013326475641167843,0.03115764020439996,0.6940000057220459,2.72,25.05,1.82,6.44,0.034066923446002366,0.20873794469842077
2023-08-30,0.902,3.465,0.33%,开放申购,开放赎回,,0.0008665511265164572,0,0,-0.007459989838808918,0,0.0,-5.200827235483455e-05,0.03548971049404203,0.6919999718666077,2.72,25.05,2.92,6.17,0.0339493760459158,0.2065433499468739
2023-08-31,0.895,3.458,-0.78%,开放申购,开放赎回,,-0.002020202020201922,0,0,0.0032846859377938516,0,0.0,-8.713034772510571e-06,0.03843875179387509,0.6890000104904175,2.72,25.05,3.48,5.94,0.034081444159306876,0.20620317751357575
2023-09-01,0.891,3.454,-0.45%,开放申购,开放赎回,,-0.0011567379988433046,0,0,0.009873790041849025,0,0.0,-1.5771397068883485e-05,0.039367317353439346,0.6970000267028809,2.72,25.05,3.72,6.38,0.033833696717800406,0.2066247156647019
2023-09-04,0.898,3.461,0.79%,开放申购,开放赎回,,0.002026635784597497,0,0,0.027234879986833986,0,0.0,-6.222240992637407e-05,0.03649572349734438,0.7160000205039978,2.72,25.05,2.93,6.38,0.03401480004795662,0.21203304511209808
2023-09-05,0.895,3.458,-0.33%,开放申购,开放赎回,,-0.0008668015024558828,0,0,0.014167649040578491,0,0.0,-5.2019308730952334e-05,0.03840577706664539,0.7089999914169312,2.72,25.05,3.04,6.38,0.033854771464354685,0.21252294869527552
2023-09-06,0.905,3.468,1.12%,开放申购,开放赎回,,0.0028918449971080395,0,0,0.0375929066517758,0,0.0,-8.033267190712522e-05,0.03883689766760675,0.7080000042915344,2.72,25.05,3.04,6.99,0.03402525945099414,0.21167774501183864
2023-09-07,0.898,3.461,-0.77%,开放申购,开放赎回,,-0.0020184544405997817,0,0,0.018190180907052694,0,0.0,-1.564525691679474e-05,0.040649715758187197,0.6980000138282776,2.72,25.05,3.57,6.3,0.03388528131842682,0.21008158628489065
2023-09-08,0.909,3.472,1.22%,开放申购,开放赎回,,0.0031782721756719035,0,0,0.04097962165693411,0,0.0,-6.356511927681186e-05,0.04628246282595896,0.6930000185966492,2.72,25.05,3.57,7.45,0.03396955231361157,0.21030929489306413
2023-09-11,0.901,3.464,-0.88%,开放申购,开放赎回,,-0.0023041474654378336,0,0,-0.007431565558024932,0,0.0,-5.887851458734064e-05,0.04519217651444432,0.699999988079071,2.72,25.05,3.57,7.32,0.03412370832467869,0.21020841415340027
2023-09-12,0.899,3.462,-0.22%,开放申购,开放赎回,,-0.0005773672055426893,0,0,-0.0290633977482799,0,0.0,-8.54791884671913e-05,0.04292027229774546,0.6980000138282776,2.72,25.05,3.03,7.19,0.03402818227461415,0.20849662269222882
2023-09-13,0.891,3.454,-0.89%,开放申购,开放赎回,,-0.0023108030040439598,0,0,-0.0459627199177052,0,0.0,-8.03111183385865e-05,0.04203342141676236,0.6980000138282776,2.72,25.05,3.03,7.06,0.03415575903638009,0.20524322891840274
2023-09-14,0.889,3.452,-0.22%,开放申购,开放赎回,,-0.0005790387955993959,0,0,-0.0850723723091778,0,0.0,-0.00010101175912183112,0.041370611688117634,0.6930000185966492,2.72,25.05,2.6,6.96,0.03416319245275094,0.20529094171750242
2023-09-15,0.888,3.451,-0.11%,开放申购,开放赎回,,-0.00028968713789101486,0,0,-0.062117852190470446,0,0.0,-9.832148143459646e-05,0.04161541794612537,0.6869999766349792,2.72,25.05,2.69,7.02,0.03385995328934874,0.20535013547212316
2023-09-18,0.89,3.453,0.23%,开放申购,开放赎回,,0.0005795421616920926,0,0,-0.031238139683214847,0,0.0,-0.0001289273232221172,0.04301397125008577,0.6930000185966492,2.72,25.05,2.69,7.73,0.0338814690102016,0.20455799377391468
2023-09-19,0.88,3.443,-1.12%,开放申购,开放赎回,,-0.002896032435563245,0,0,-0.07001765882794393,0,0.0,-0.00011632554318569946,0.04393821144787551,0.6890000104904175,2.72,25.05,2.9,7.73,0.03418327851469679,0.204699991625853
2023-09-20,0.875,3.438,-0.57%,开放申购,开放赎回,,-0.001452221899506223,0,0,-0.09558459524319704,0,0.0,-0.00013796111818672714,0.04485379268815584,0.6859999895095825,2.72,25.05,3.02,8.37,0.034240334885279805,0.204547164101949
2023-09-21,0.869,3.432,-0.69%,开放申购,开放赎回,,-0.0017452006980803736,0,0,-0.12355345879311713,0,0.0,-0.0001580059809952283,0.04541083431422452,0.675000011920929,2.72,25.05,3.02,8.83,0.0343325491953031,0.2050340478092392
2023-09-22,0.879,3.442,1.15%,开放申购,开放赎回,,0.002913752913753065,0,0,-0.13750324562639088,0,0.0,-0.00016893926595340554,0.04645511967014745,0.6890000104904175,2.72,25.05,3.02,9.09,0.03454139436233426,0.2078858210603909
2023-09-25,0.875,3.438,-0.46%,开放申购,开放赎回,,-0.0011621150493899002,0,0,-0.14917990156958705,0,0.0,-0.00012434902305439276,0.04863959610164012,0.6840000152587891,2.72,25.05,3.38,8.62,0.034516331248031246,0.20644652003931757
2023-09-26,0.869,3.432,-0.69%,开放申购,开放赎回,,-0.0017452006980803736,0,0,-0.1727525223169076,0,0.0,-0.00012646926193641175,0.048415628113825604,0.6790000200271606,2.72,25.05,3.38,8.68,0.03400658850204597,0.2053241715407665
2023-09-27,0.874,3.437,0.58%,开放申购,开放赎回,,0.0014568764568765324,0,0,-0.13663993665700372,0,0.0,-8.667794611177392e-05,0.05342720806722761,0.6790000200271606,2.72,25.05,4.29,9.01,0.033866606284832644,0.20529519598756818
2023-09-28,0.878,3.441,0.46%,开放申购,开放赎回,,0.001163805644457394,0,0,-0.10662774713733829,0,0.0,-9.743917216593364e-05,0.05385434871166076,0.6729999780654907,2.72,25.05,4.57,9.63,0.03310765338932415,0.2054857509778951
2023-10-09,0.878,3.441,0.00%,开放申购,开放赎回,,0.0,0,0,-0.09280344883877745,0,0.0,-0.00012574260669385924,0.05120140823885319,0.6700000166893005,2.72,25.05,3.8,9.21,0.03310162706438122,0.20410576688639817
2023-10-10,0.869,3.432,-1.03%,开放申购,开放赎回,,-0.0026155187445510153,0,0,-0.11809999615339523,0,0.0,-0.00010800200639272035,0.052261524654168556,0.6650000214576721,2.72,25.05,4.08,9.14,0.033314928040249284,0.20389320806522107
2023-10-11,0.859,3.422,-1.15%,开放申购,开放赎回,,-0.002913752913752843,0,0,-0.1553617254060217,0,0.0,-0.0001249635529507499,0.05288307089790033,0.6669999957084656,2.72,25.05,4.08,9.53,0.03332675318345244,0.2034186961878707
2023-10-12,0.857,3.42,-0.23%,开放申购,开放赎回,,-0.0005844535359439407,0,0,-0.13656670772487697,0,0.0,-0.00012128704544760272,0.0540688852704662,0.6690000295639038,2.72,25.05,4.13,9.53,0.033324453284867786,0.20283828489057656
2023-10-13,0.849,3.412,-0.93%,开放申购,开放赎回,,-0.002339181286549752,0,0,-0.16227588927904768,0,0.0,-0.0001388729061723524,0.054588315117094395,0.656000018119812,2.72,25.05,3.97,9.77,0.032897000598534246,0.20515052194025624
2023-10-16,0.843,3.406,-0.71%,开放申购,开放赎回,,-0.0017584994138334364,0,0,-0.1584054403627229,0,0.0,-0.00010541445273165496,0.056630843415502174,0.6449999809265137,2.72,25.05,4.81,10.04,0.03299725215068916,0.20647531219386248
2023-10-17,0.846,3.409,0.36%,开放申购,开放赎回,,0.0008807985907222093,0,0,-0.1459006642198986,0,0.0,-0.0001123431835147196,0.05735203533015864,0.6460000276565552,2.72,25.05,4.81,10.2,0.03304390682364042,0.2064624586604586
2023-10-18,0.839,3.402,-0.83%,开放申购,开放赎回,,-0.00205338809034894,0,0,-0.17768753618155003,0,0.0,-0.00010280072215388089,0.05752280478639987,0.6439999938011169,2.72,25.05,4.97,10.19,0.03304945766843986,0.2061305116045516
2023-10-19,0.829,3.392,-1.19%,开放申购,开放赎回,,-0.0029394473838918467,0,0,-0.1799703059828246,0,0.0,-0.00010701733047666854,0.0570702758846874,0.6259999871253967,2.72,25.05,4.97,10.28,0.03248552282787125,0.21030973905300934
2023-10-20,0.82,3.383,-1.09%,开放申购,开放赎回,,-0.0026533018867924696,0,0,-0.1822854147696829,0,0.0,-0.00016535309869258072,0.05667087884644569,0.621999979019165,2.72,25.05,4.19,10.54,0.03272811827434358,0.21001321506671647
2023-10-23,0.814,3.377,-0.73%,开放申购,开放赎回,,-0.001773573751108537,0,0,-0.19620567634713146,0,0.0,-0.00018948946286873018,0.057419709301009356,0.6190000176429749,2.72,25.05,4.19,11.07,0.03259374385339751,0.20961482247581323
2023-10-24,0.814,3.377,0.00%,开放申购,开放赎回,,0.0,0,0,-0.19140516988256412,0,0.0,-0.00023234954438167837,0.05920927015777726,0.6230000257492065,2.72,25.05,4.19,12.03,0.032300205990133515,0.20937156164841264
2023-10-25,0.818,3.381,0.49%,开放申购,开放赎回,,0.0011844832691738638,0,0,-0.20580236234661603,0,0.0,-0.0002584230231451055,0.057848794656746874,0.6370000243186951,2.72,25.05,3.8,12.03,0.03236464929704766,0.2088968104346354
2023-10-26,0.82,3.383,0.24%,开放申购,开放赎回,,0.0005915409642118785,0,0,-0.19567820897098756,0,0.0,-0.00024914766432214424,0.05896654015596588,0.6420000195503235,2.72,25.05,3.94,12.03,0.03231544452077915,0.20841248382233185
2023-10-27,0.825,3.388,0.61%,开放申购,开放赎回,,0.0014779781259237623,0,0,-0.16040436256867743,0,0.0,-0.00023798190514442356,0.058649634238192035,0.652999997138977,2.72,25.05,3.97,11.87,0.032448346460963194,0.2092346903261836
2023-10-30,0.829,3.392,0.48%,开放申购,开放赎回,,0.0011806375442739991,0,0,-0.16019300758482555,0,0.0,-0.0002412143958563543,0.06052679170604562,0.6610000133514404,2.72,25.05,4.07,12.15,0.032527023156804086,0.20994712745459307
2023-10-31,0.826,3.389,-0.36%,开放申购,开放赎回,,-0.0008844339622642305,0,0,-0.16032789924252763,0,0.0,-0.0002446199213794892,0.06160841456597647,0.6639999747276306,2.72,25.05,4.15,12.39,0.03252823184125739,0.2101176842108241
2023-11-01,0.824,3.387,-0.24%,开放申购,开放赎回,,-0.0005901445854233911,0,0,-0.18141606438583124,0,0.0,-0.00024813092082269343,0.0613329766887099,0.6729999780654907,2.72,25.05,4.09,12.39,0.03252865605307681,0.20842844959393741
2023-11-02,0.815,3.378,-1.09%,开放申购,开放赎回,,-0.0026572187776793266,0,0,-0.2016847057067442,0,0.0,-0.00027209015066911077,0.06165201617539271,0.6660000085830688,2.72,25.05,3.83,12.9,0.03275573790954276,0.20673984690309527
2023-11-03,0.82,3.383,0.61%,开放申购,开放赎回,,0.001480165778567244,0,0,-0.18086303814662402,0,0.0,-0.00029783976322986103,0.06356040886809253,0.6729999780654907,2.72,25.05,3.83,13.56,0.03287521530010221,0.20725012727822656
2023-11-06,0.829,3.392,1.10%,开放申购,开放赎回,,0.002660360626662639,0,0,-0.16089601011919752,0,0.0,-0.00027506124004112164,0.06468698976682392,0.6729999780654907,2.72,25.05,4.2,13.56,0.033234508143125646,0.20430418464808137
2023-11-07,0.824,3.387,-0.60%,开放申购,开放赎回,,-0.0014740566037735325,0,0,-0.16779273451524207,0,0.0,-0.00023031424885471482,0.06622261617509843,0.6690000295639038,2.72,25.05,4.95,13.56,0.03311916454962048,0.20282090506793723
2023-11-08,0.823,3.386,-0.12%,开放申购,开放赎回,,-0.0002952465308532215,0,0,-0.17778263582515558,0,0.0,-0.0002285439114001329,0.06546401670196408,0.6690000295639038,2.72,25.05,4.95,13.58,0.03267074837635868,0.20276441079925428
2023-11-09,0.822,3.385,-0.12%,开放申购,开放赎回,,-0.0002953337271117684,0,0,-0.18524160289923827,0,0.0,-0.00019556847899102837,0.06486721755546587,0.6690000295639038,2.72,25.05,4.9,12.74,0.0325262214079205,0.20202618174295617
2023-11-10,0.818,3.381,-0.49%,开放申购,开放赎回,,-0.0011816838995568624,0,0,-0.18327865561748619,0,0.0,-0.0001837536433931887,0.06403982021915539,0.6620000004768372,2.72,25.05,4.84,12.43,0.03256856041768867,0.20238792045782408
2023-11-13,0.832,3.395,1.71%,开放申购,开放赎回,,0.0041407867494824835,0,0,-0.13055348268290784,0,0.0,-0.00018083395553958673,0.06457580498214653,0.6589999794960022,2.72,25.05,5.0,12.51,0.03331543994185711,0.20250806170673494
2023-11-14,0.836,3.399,0.48%,开放申购,开放赎回,,0.001178203240058906,0,0,-0.12549612188068612,0,0.0,-0.0001425360622743663,0.06330378741493208,0.6579999923706055,2.72,25.05,5.0,11.58,0.03338843133575617,0.19896345294544132
2023-11-15,0.836,3.399,0.00%,开放申购,开放赎回,,0.0,0,0,-0.11652751582138869,0,0.0,-0.00010845259206688608,0.06569628019362742,0.6639999747276306,2.72,25.05,5.4,11.24,0.03336741125650202,0.19881722140930025
2023-11-16,0.827,3.39,-1.08%,开放申购,开放赎回,,-0.0026478375992938785,0,0,-0.11879903393541077,0,0.0,-0.0001143041223091465,0.06534609487130752,0.6570000052452087,2.72,25.05,5.29,11.24,0.03362604329576409,0.19646519830974973
2023-11-17,0.831,3.394,0.48%,开放申购,开放赎回,,0.0011799410029498247,0,0,-0.1525352475540355,0,0.0,-0.00011897897700663854,0.06847514083730255,0.652999997138977,2.72,25.05,5.63,11.72,0.032836124404195095,0.19399838359065363
2023-11-20,0.841,3.404,1.20%,开放申购,开放赎回,,0.0029463759575720783,0,0,-0.11878720388483989,0,0.0,-0.0001412547015603963,0.06319383313405473,0.6549999713897705,2.72,25.05,4.96,11.3,0.032990708853785584,0.19401570023366632
